"Name","Latitude","Longitude","Address"
"Ridley Park Poice Station",39.871811,-75.3291979,"Ridley Park Poice Station, Catania Park, Crum Lynne, Ridley Park, Delaware County, Pennsylvania, 19078, United States"
"Nazareth Borough Municipal Offices",40.7396151,-75.3121132,"Nazareth Borough Municipal Offices, South Main Street, Nazareth, Northampton County, Pennsylvania, 18064, United States"
"Upper Nazareth Police Department",40.7521835,-75.2976453,"Upper Nazareth Police Department, Newport Avenue, Eastlawn Gardens, Upper Nazareth Township, Northampton County, Pennsylvania, 18064, United States"
"Ebensburg Borough Police Department",40.484914,-78.7273818,"Ebensburg Borough Police Department, 300, West High Street, Ebensburg, Cambria County, Pennsylvania, 15931, United States"
"Pine Creek Township Police Department",41.1869181,-77.3089974,"Pine Creek Township Police Department, 23, Municipal Drive, Avis, Clinton County, Pennsylvania, 17721, United States"
"Wilkes-Barre Township Police Department",41.2270717,-75.8711834,"Wilkes-Barre Township Police Department, 150, Watson Street, Georgetown, Wilkes-Barre Township, Luzerne County, Pennsylvania, 18702, United States"
"Undercover Police Office",40.3373571,-76.720561,"Undercover Police Office, Holstein Road, The Townes at Hershey Road, Manor Acres, Skyline View, West Hanover Township, Dauphin County, Pennsylvania, United States"
"Hermitage Police Department",41.2441486,-80.4489002,"Hermitage Police Department, North Hermitage Road, Hermitage, Mercer County, Pennsylvania, 16148, United States"
"Millcreek Township Police",40.3533631,-76.2117113,"Millcreek Township Police, East Alumni Avenue, Newmanstown, Millcreek Township, Lebanon County, Pennsylvania, 19567, United States"
"North Versailles Police Department",40.3809715,-79.8177622,"North Versailles Police Department, 1401, Greensburg Pike, North Versailles, Allegheny County, Pennsylvania, 15137, United States"
"Monroe County Sheriff's Office",40.9869092,-75.1947465,"Monroe County Sheriff's Office, 610, Monroe Street, Stroudsburg, Monroe County, Pennsylvania, 18360, United States"
"Delaware Water Gap Police Department",40.9836121,-75.142155,"Delaware Water Gap Police Department, 49, Main Street, Delaware Water Gap, Monroe County, Pennsylvania, 18327, United States"
"Pittsburgh Police Department Zone 3",40.4216752,-79.9924607,"Pittsburgh Police Department Zone 3, 830, East Warrington Avenue, Allentown, Pittsburgh, Allegheny County, Pennsylvania, 15210, United States"
"Robert A. Lasso Police Center",40.6256546,-75.3408439,"Robert A. Lasso Police Center, 600, Monroe Street, Clearfield Terrace, Freemansburg, Northampton County, Pennsylvania, 18017, United States"
"Pymatuning Police Dept.",41.3297129,-80.4154603,"Pymatuning Police Dept., 256, Edgewood Drive, Transfer, Pymatuning Township, Mercer County, Pennsylvania, 16154, United States"
"Alburtis Police Department",40.5095165,-75.6015325,"Alburtis Police Department, 260, Franklin Street, Alburtis, Lehigh County, Pennsylvania, 18011, United States"
"Chester Housing Authority Police Department",39.8438979,-75.3668556,"Chester Housing Authority Police Department, Union Street, Chester, Delaware County, Pennsylvania, 19013, United States"
"Mahanoy City Police Department",40.8125881,-76.1387395,"Mahanoy City Police Department, 239, East Pine Street, Mahanoy City, Schuylkill County, Pennsylvania, 17948, United States"
"Shenandoah Police Department",40.823419,-76.2030933,"Shenandoah Police Department, 25, West Washington Street, Shenandoah, Schuylkill County, Pennsylvania, 17976, United States"
"Frackville Police Department",40.7830411,-76.2349317,"Frackville Police Department, 42, South Center Street, Frackville Junction, Frackville, Schuylkill County, Pennsylvania, 17931, United States"
"Police Station",40.7712933,-79.530384,"10th Street, Ford City, Armstrong County, Pennsylvania, 16226, United States"
"Mount Carmel Police Department",40.7956452,-76.4152344,"Mount Carmel Police Department, 137, West 4th Street, Mount Carmel, Northumberland County, Pennsylvania, 17851, United States"
"Kulpmont Borough Police Department",40.7941478,-76.4704649,"Kulpmont Borough Police Department, 9, North 8th Street, Kulpmont, Northumberland County, Pennsylvania, 17834, United States"
"Palo Alto Police Department",40.687977,-76.1713465,"Palo Alto Police Department, 142, East Bacon Street, Palo Alto, Schuylkill County, Pennsylvania, 17901, United States"
"Port Carbon Police Department",40.69747,-76.1673014,"Port Carbon Police Department, 301, 1st Street, Port Carbon, Schuylkill County, Pennsylvania, 17965, United States"
"Norwegian Township Police Department",40.677414,-76.2414146,"Norwegian Township Police Department, Westwood Road, Marlin, Norwegian Township, Schuylkill County, Pennsylvania, 17951, United States"
"Saint Clair Borough Police Department",40.7199948,-76.190899,"Saint Clair Borough Police Department, 24, North 2nd Street, Parvin's Hill, St. Clair, Schuylkill County, Pennsylvania, 17970, United States"
"Tower City Police Department",40.5900292,-76.5565544,"Tower City Police Department, 219, East Colliery Avenue, Tower City, Schuylkill County, Pennsylvania, 17980, United States"
"Hegins Township Police Department",40.6399966,-76.5425799,"Hegins Township Police Department, Spruce Street, Valley View, Hegins Township, Schuylkill County, Pennsylvania, 17983, United States"
"Cass Township Police Department",40.7058039,-76.2504878,"Cass Township Police Department, 1209, Valley Road, Buckley, Pottsville, Schuylkill County, Pennsylvania, 17901, United States"
"Butler Township Police Department",40.7710102,-76.3268469,"Butler Township Police Department, 211, Broad Street, Fountain Springs, Ashland, Butler Township, Schuylkill County, Pennsylvania, 17921, United States"
"Kline Township Police Department",40.9003298,-76.0023275,"Kline Township Police Department, 5th Street, Kelayres, Kline Township, Schuylkill County, Pennsylvania, 18218, United States"
"Coaldale Police Department",40.8230357,-75.9049113,"Coaldale Police Department, 223, 3rd Street, Coaldale, Schuylkill County, Pennsylvania, 18218, United States"
"West Penn Township Police Department",40.7507717,-75.9035542,"West Penn Township Police Department, 5, Municipal Road, West Penn Township, Schuylkill County, Pennsylvania, 17960, United States"
"Summit Hill Police Department",40.8234275,-75.8719049,"Summit Hill Police Department, 40, West Amidon Street, Summit Hill, Carbon County, Pennsylvania, 18250, United States"
"Mahoning Township Police Department",40.8118663,-75.7727838,"Mahoning Township Police Department, 2685, Mahoning Drive East, Pleasant Corners, Lehighton, Carbon County, Pennsylvania, 18235, United States"
"Lehighton Police Department",40.8333114,-75.7122414,"Lehighton Police Department, 124, 3rd Street, Lehighton, Carbon County, Pennsylvania, 18235, United States"
"Pennsylvania State Police",40.877255,-75.5452627,"Pennsylvania State Police, Interchange Road, Forest Inn, Towamensing Township, Carbon County, Pennsylvania, 18333, United States"
"Towamencin Township Police Department",40.2435996,-75.3215232,"Towamencin Township Police Department, 1090, Troxel Road, Inglewood, Lansdale, Montgomery County, Pennsylvania, 19446, United States"
"Sugar Notch Police Department",41.1963554,-75.9321109,"Sugar Notch Police Department, 742, Main Street, Sugar Notch Borough, Luzerne County, Pennsylvania, 18706, United States"
"Nanticoke Police Department",41.1991665,-76.0005905,"Nanticoke Police Department, East Ridge Street, Nanticoke, Luzerne County, Pennsylvania, 18634, United States"
"Philadelphia Police Department 7th District",40.0908451,-75.0317959,"Philadelphia Police Department 7th District, Wistaria Street, Pauls Run, Far Northeast Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19115, United States"
"Irwin Police Department",40.3315028,-79.7116482,"Irwin Police Department, Western Avenue, Irwin, Westmoreland County, Pennsylvania, 15642, United States"
"Wilkes University Public Safety Center",41.2429049,-75.8868638,"Wilkes University Public Safety Center, 140, South Main Street, Rolling Mill Hill, Wilkes-Barre, Luzerne County, Pennsylvania, 18701, United States"
"Phoenixville Police",40.1334098,-75.5206806,"Phoenixville Police, Bridge Street, Phoenixville, Chester County, Pennsylvania, 19460, United States"
"City of DuBois Police",41.119611,-78.7609979,"City of DuBois Police, West Scribner Avenue, DuBois, Clearfield County, Pennsylvania, 15801, United States"
"Bethlehem Police Department: Northeast Sub Station",40.6297748,-75.3512234,"Bethlehem Police Department: Northeast Sub Station, 1121, Marvine Street, Minsi Trail Farm, Bayard Park, Bethlehem, Northampton County, Pennsylvania, 18017, United States"
"Bethlehem Police Substation",40.6215748,-75.4129658,"Bethlehem Police Substation, 1926, Brookside Drive, West Bethlehem, Bethlehem, Lehigh County, Pennsylvania, 18018, United States"
"Douglass Police Department",40.3201773,-75.6109446,"Douglass Police Department, 1320, East Philadelphia Avenue, Gilbertsville, Douglass Township, Montgomery County, Pennsylvania, 19525, United States"
"Pennsylvania State Police - Troop M - Bethlehem",40.6477465,-75.4293462,"Pennsylvania State Police - Troop M - Bethlehem, 2930, Airport Road, West Bethlehem, Bethlehem, Lehigh County, Pennsylvania, 18017, United States"
"Bethlehem Police Department: Center City Substation",40.6247441,-75.3706795,"Bethlehem Police Department: Center City Substation, 743, Linden Street, Elmwood Park, Center City Bethlehem, Bethlehem, Northampton County, Pennsylvania, 18018, United States"
"Palmerton Police Department",40.8028159,-75.6079692,"Palmerton Police Department, 401, Delaware Avenue, Palmerton East, Palmerton, Carbon County, Pennsylvania, 18071, United States"
"South Street Police Sub Station",39.943015,-75.1577811,"South Street Police Sub Station, South Street, Bella Vista, South Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19146, United States"
"Villanova University Police",40.0396086,-75.3395217,"Villanova University Police, East County Line Road, Radnor Township, Delaware County, Pennsylvania, 19085, United States"
"Slate Belt Regional Police Department",40.8082613,-75.2871384,"Slate Belt Regional Police Department, Church Road, Plainfield Township, Northampton County, Pennsylvania, 18091, United States"
"Forest Hills Borough Police Department",40.4175916,-79.840214,"Forest Hills Borough Police Department, 4400, Greensburg Pike, Forest Hills, Allegheny County, Pennsylvania, 15221, United States"
"Delmont Police Department",40.4105377,-79.5716934,"Delmont Police Department, 77, Greensburg Street, Delmont, Westmoreland County, Pennsylvania, 15626, United States"
"Pittsburgh Police Review Board",40.4386606,-79.9920801,"Pittsburgh Police Review Board, 816, Fifth Avenue, Bluff, Pittsburgh, Allegheny County, Pennsylvania, 15219, United States"
"Carnegie Mellon Police Station",40.4456807,-79.9490816,"Carnegie Mellon Police Station, 300, South Craig Street, North Oakland, Pittsburgh, Allegheny County, Pennsylvania, 15213, United States"
"Millbourne Borough Police Department",39.9635378,-75.2499291,"Millbourne Borough Police Department, Park Avenue, Millbourne, Delaware County, Pennsylvania, 19151, United States"
"Parkesburg Borough Police Department",39.9595229,-75.9173695,"Parkesburg Borough Police Department, 315, West 1st Avenue, Parkesburg, Chester County, Pennsylvania, 19365, United States"
"Drexel Campus Police",39.9577545,-75.1883271,"Drexel Campus Police, 3141, Chestnut Street, Powelton Village, Philadelphia, Philadelphia County, Pennsylvania, 19104, United States"
"Kutztown Police Dept",40.5208008,-75.7761177,"Kutztown Police Dept, Railroad Street, Kutztown, Berks County, Pennsylvania, 19530, United States"
"DOT Checkpoint",41.3780726,-79.8519462,"DOT Checkpoint, 15th Street, Franklin, Venango County, Pennsylvania, United States"
"West Mifflin Borough Police Department",40.3617416,-79.9332326,"West Mifflin Borough Police Department, 1020, Lebanon Road, West Mifflin, Allegheny County, Pennsylvania, 15122, United States"
"Philadelphia Police Harrison Mini Station",39.9721731,-75.1523762,"Philadelphia Police Harrison Mini Station, North 10th Street, Harrison Plaza, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19123, United States"
"City of Carbondale Police",41.5724328,-75.5029777,"City of Carbondale Police, North Main Street, Carbondale, Lackawanna County, Pennsylvania, 18407, United States"
"Cecil Township Police Department",40.3192289,-80.2166631,"Cecil Township Police Department, 3599, Millers Run Road, Cowden, Cecil, Cecil Township, Washington County, Pennsylvania, 15321, United States"
"Chartiers Township Police Department",40.2239184,-80.2175386,"Chartiers Township Police Department, 2, Buccaneer Drive, Meadow Lands, Houston, Washington County, Pennsylvania, 15342, United States"
"Millersburg Police Station",40.5387987,-76.9621099,"Millersburg Police Station, Union Street, Millersburg, Dauphin County, Pennsylvania, 17061, United States"
"Speed Trap",41.1861935,-79.4052131,"Speed Trap, I 80;PA 66, Williamsburg, Monroe Township, Clarion County, Pennsylvania, 16214, United States"
"McDonald Borough Police Department",40.3707683,-80.2345276,"McDonald Borough Police Department, 151, School Street, McDonald, Washington County, Pennsylvania, 15057, United States"
"Carnegie Police Department",40.4044191,-80.09242,"Carnegie Police Department, 1, Veterans Way, Carnegie, Allegheny County, Pennsylvania, 15106, United States"
"Pennridge Regional Police",40.3734231,-75.3166601,"Pennridge Regional Police, 200, Ridge Road, Schlichter, Sellersville, Bucks County, Pennsylvania, 18960, United States"
"Thomas Jefferson University East Falls Campus - Safety and Security Office",40.0151682,-75.1949921,"Thomas Jefferson University East Falls Campus - Safety and Security Office, Mott Circle, East Falls, Philadelphia, Philadelphia County, Pennsylvania, 19129, United States"
"DOT Checkpoint",40.8596081,-78.3828809,"DOT Checkpoint, Henderson Street, Henderson, Woodward Township, Clearfield County, Pennsylvania, 16651, United States"
"Upper Perk Police Department",40.394038,-75.4956982,"Upper Perk Police Department, West 6th Street, Pennsburg, Montgomery County, Pennsylvania, 18073, United States"
"Philadelphia Police Department Neighborhood Services Unit",40.0126496,-75.1331187,"Philadelphia Police Department Neighborhood Services Unit, West Luzerne Street, Franklinville, Philadelphia, Philadelphia County, Pennsylvania, 19140, United States"
"New Hanover Township Police Department",40.3022647,-75.583091,"New Hanover Township Police Department, Batchelder Boulevard, New Hanover, New Hanover Township, Montgomery County, Pennsylvania, 19525, United States"
"Mahanoy Township Police Department",40.8098416,-76.1539479,"Mahanoy Township Police Department, 1010, West Centre Street, Foundry Row, Mahanoy City, Schuylkill County, Pennsylvania, 17948, United States"
"Philadelphia Police 39th District",40.0112437,-75.1644458,"Philadelphia Police 39th District, Schuyler Street, Tioga, Philadelphia, Philadelphia County, Pennsylvania, 19129, United States"
"Girardville Police",40.7936135,-76.2790073,"Girardville Police, B Street, Butler Township, Schuylkill County, Pennsylvania, 17935, United States"
"Tamaqua Police Department",40.7972323,-75.9649146,"Tamaqua Police Department, 320, East Broad Street, East End, Tamaqua, Schuylkill County, Pennsylvania, 18252, United States"
"Wesleyville Police Department",42.140941,-80.0126829,"Wesleyville Police Department, 3421, Buffalo Road, Wesleyville, Erie County, Pennsylvania, 16510, United States"
"Pennsylvania State Police",42.152292,-80.0108141,"Pennsylvania State Police, 4320, Iroquois Avenue, Lawrence Park Township, Erie County, Pennsylvania, 16511, United States"
"Lawrence Park Police Department",42.1524288,-80.0119461,"Lawrence Park Police Department, 4230, Iroquois Avenue, Lawrence Park Township, Erie County, Pennsylvania, 16511, United States"
"Millcreek Police Department",42.0822459,-80.1556424,"Millcreek Police Department, 3608, West 26th Street, Caughey Heights, Millcreek Township, Erie County, Pennsylvania, 16506, United States"
"Lower Burrell Police Department",40.5892258,-79.7281858,"Lower Burrell Police Department, 2800, Bethel Street, Lower Burrell, Westmoreland County, Pennsylvania, 15068, United States"
"Eastern Pike Regional Police Department",41.385991,-74.7141267,"Eastern Pike Regional Police Department, 102, LaBarr Lane, Matamoras, Pike County, Pennsylvania, 18336, United States"
"Edinboro Police Department",41.8732774,-80.1318567,"Edinboro Police Department, 124, Meadville Street, Downtown Edinboro, Edinboro, Erie County, Pennsylvania, 16412, United States"
"Milford Police Department",41.3247274,-74.8004681,"Milford Police Department, 500, Broad Street, Milford, Pike County, Pennsylvania, 18337, United States"
"Shohola Township Police Department",41.464198,-74.915599,"Shohola Township Police Department, 159, Twin Lakes Road, Sagamore Estates, Shohola, Shohola Township, Pike County, Pennsylvania, 18458, United States"
"South Fayette Township Police Department",40.3550761,-80.1426243,"South Fayette Township Police Department, Millers Run Road, Morgan, South Fayette Township, Allegheny County, Pennsylvania, 15031, United States"
"Waymart Borough Police Department",41.5807589,-75.4107448,"Waymart Borough Police Department, South Street, Waymart, Wayne County, Pennsylvania, 18472, United States"
"Scott Township Police Department",40.3869324,-80.0840795,"Scott Township Police Department, 301, Lindsay Road, Carnegie, Allegheny County, Pennsylvania, 15106, United States"
"Upper Allen Township Police Department",40.1848113,-76.9864508,"Upper Allen Township Police Department, 100, Gettysburg Pike, Winding Hill Heights, Winding Hill, Mechanicsburg, Cumberland County, Pennsylvania, 17055, United States"
"Steelton Police Department",40.2356161,-76.8416575,"Steelton Police Department, 123, North Front Street, Steelton, Dauphin County, Pennsylvania, 17113, United States"
"Kidder Township Police Department",41.0456922,-75.5791138,"Kidder Township Police Department, 10, Lake Harmony Road, Kidder Township, Carbon County, Pennsylvania, 18624, United States"
"Pennsylvania State Police",41.2579359,-76.922057,"Pennsylvania State Police, Vine Street, Montoursville, Lycoming County, Pennsylvania, 17754, United States"
"North East Police Department",42.2172612,-79.8314572,"North East Police Department, 58, East Main Street, Downtown North East, North East, Erie County, Pennsylvania, 16428, United States"
"West Hempfield Township Police",40.0619953,-76.4266401,"West Hempfield Township Police, 3476, Marietta Avenue, West Hempfield Township, Lancaster County, Pennsylvania, 17554, United States"
"Cambridge Springs Police Department",41.8047208,-80.0608154,"Cambridge Springs Police Department, 161, Carringer Street, Cambridge Springs, Crawford County, Pennsylvania, 16403, United States"
"Haverford Police Substation",39.9744063,-75.3228236,"Haverford Police Substation, West Chester Pike, West Gate Hills, Haverford Township, Delaware County, Pennsylvania, 19083, United States"
"Penn State University Police",40.8020917,-77.8606656,"Eisenhower Parking Deck, Eisenhower Road, State College, Centre County, Pennsylvania, 16802, United States"
"Penn State University Police",40.8120435,-77.8697297,"Penn State University Police, Tower Road, College Township, Centre County, Pennsylvania, 16802, United States"
"Penn State University Police Stadium Command Post",40.8111484,-77.8564329,"Penn State University Police Stadium Command Post, Curtin Road, College Township, Centre County, Pennsylvania, 16802, United States"
"Buffalo Valley Regional  Police Department",40.9609462,-76.9035463,"Buffalo Valley Regional  Police Department, 1610, Industrial Boulevard, Linntown, Lewisburg, Union County, Pennsylvania, 17837, United States"
"Warrington Township Police Department",40.2397361,-75.13817,"Warrington Township Police Department, Barness Road, Palomino Farms, Warrington Township, Bucks County, Pennsylvania, 18976, United States"
"911 Center",40.597473,-80.2273657,"911 Center, Oak Street, Ambridge, Beaver County, Pennsylvania, 15003, United States"
"Police Station",41.8449956,-79.2256564,"Warren Bypass, Jackson Crossing, Conewango Township, Warren County, Pennsylvania, United States"
"Koppel Police Department",40.8343457,-80.3247206,"Koppel Police Department, 3437, Arthur Street, Koppel, Beaver County, Pennsylvania, 16136, United States"
"Pennsylvania State Police",41.9836539,-80.3366597,"Pennsylvania State Police, 5950, Meadville Road, Girard Township, Erie County, Pennsylvania, 16417, United States"
"Pennsylvania State Police",42.0619549,-80.0317431,"Pennsylvania State Police, 8349, Perry Highway, Popp Estates, Godard, Summit Township, Erie County, Pennsylvania, 16509, United States"
"New Hope Police Dept",40.3613255,-74.952509,"New Hope Police Dept, New Street, New Hope, Bucks County, Pennsylvania, 08530, United States"
"Weatherly Police Department",40.9440159,-75.8301759,"Weatherly Police Department, West Main Street, Weatherly, Carbon County, Pennsylvania, 18255, United States"
"Ambridge Police Department",40.5931383,-80.2277131,"Ambridge Police Department, 600, 11th Street, Ambridge, Beaver County, Pennsylvania, 15003, United States"
"Patton Police Department",40.8123458,-77.9199844,"Patton Police Department, 100, Patton Plaza, State College, Centre County, Pennsylvania, 16803, United States"
"Northern Lancaster County Regional Police Department",40.2367096,-76.2307884,"Northern Lancaster County Regional Police Department, 860, Durlach Road, Durlach, Clay Township, Lancaster County, Pennsylvania, 17578, United States"
"Wellsboro Police Department",41.7471868,-77.3001054,"Wellsboro Police Department, 28, Crafton Street, Wellsboro, Tioga County, Pennsylvania, 16901, United States"
"Harrisburg Bureau of Police",40.2600273,-76.8835476,"Harrisburg Bureau of Police, 122, Walnut Street, SoMa, Harrisburg, Dauphin County, Pennsylvania, 17101, United States"
"Police Station",40.5598512,-76.7897319,"US 209, Loyalton, Washington Township, Dauphin County, Pennsylvania, 17023, United States"
"Allegheny County Police Academy",40.5886726,-80.0098564,"Allegheny County Police Academy, 700, West Ridge Road, McCandless, Allegheny County, Pennsylvania, 15101, United States"
"City of Bradford Police Department",41.9566451,-78.6472142,"City of Bradford Police Department, Kennedy Street, Bradford, McKean County, Pennsylvania, 16701, United States"
"New Castle Township Police",40.7191098,-76.2003354,"New Castle Township Police, Dick Street, Parvin's Hill, New Castle Township, Schuylkill County, Pennsylvania, 17970, United States"
"Coplay Police Department",40.6702731,-75.4925129,"Coplay Police Department, 98, South 4th Street, Coplay, Lehigh County, Pennsylvania, 18037, United States"
"Nesquehoning Police Department",40.8615964,-75.8171564,"Nesquehoning Police Department, 337, West Railroad Street, New Columbus, Nesquehoning, Carbon County, Pennsylvania, 18240, United States"
"Everett Police Department",40.0112706,-78.3751563,"Everett Police Department, Mechanic Street, Everett, Bedford County, Pennsylvania, 15537, United States"
"Warren Police Department",41.8464767,-79.149094,"Warren Police Department, 318, West 3rd Avenue, Downtown Warren, East Warren, Warren, Warren County, Pennsylvania, 16365, United States"
"Penbrook Police Department",40.2782756,-76.8457859,"Penbrook Police Department, Canby Street, Penbrook, Dauphin County, Pennsylvania, 17103, United States"
"Police Station",41.3050602,-75.5132787,"Drinker Turnpike, Daleville, Covington Township, Lackawanna County, Pennsylvania, 18444, United States"
"Police Station",40.0586647,-77.5238256,"Allegheny Drive, Shippensburg Township, Cumberland County, Pennsylvania, 17257, United States"
"Economy Police Department",40.6584762,-80.2357925,"Economy Police Department, 1612, West State Street, Baden, Beaver County, Pennsylvania, 15005, United States"
"Union City Police",41.8975159,-79.8460478,"Union City Police, South Main Street, Union City, Erie County, Pennsylvania, 16438, United States"
"Lake City Police Department",42.0131653,-80.342649,"Lake City Police Department, 2350, Main Street, Lake City, Erie County, Pennsylvania, 16423, United States"
"Bethlehem Mounted Police Stables",40.6481701,-75.3645525,"Bethlehem Mounted Police Stables, 615, East Langhorne Avenue, Stanley Place, Bethlehem, Northampton County, Pennsylvania, 18017, United States"
"Police Station",39.7614809,-77.3816103,"Fairfield Road, Carroll Valley, Adams County, Pennsylvania, 17320, United States"
"Lafayette College Public Safety",40.7010725,-75.212431,"Lafayette College Public Safety, 901, Bushkill Drive, College Hill, Easton, Northampton County, Pennsylvania, 18042, United States"
"Mount Holly Springs Police",40.1159952,-77.1917561,"Mount Holly Springs Police, Chapel Avenue, Mount Holly Springs, Cumberland County, Pennsylvania, 17065, United States"
"Pennsylvania State Police",40.18435,-77.2190947,"Pennsylvania State Police, Dunwoody Drive, South Middleton Township, Cumberland County, Pennsylvania, 17013, United States"
"Police Station",40.3833526,-75.0114229,"North Sugan Road, Solebury, Solebury Township, Bucks County, Pennsylvania, 18938, United States"
"Lehigh Township Police Department",40.7741296,-75.5527541,"Lehigh Township Police Department, 1063, Municipal Road, Indianland, Cherryville, Walnutport, Northampton County, Pennsylvania, 18088, United States"
"Washington Township Police Department",40.8307096,-75.224146,"Washington Township Police Department, 1021, Washington Boulevard, Ackermanville, Bangor, Northampton County, Pennsylvania, 18013, United States"
"Grove City High School Police",41.1617036,-80.0991878,"Grove City High School Police, Highland Avenue, Grove City, Mercer County, Pennsylvania, 16127, United States"
"Beaver Meadows Police Station",40.9279094,-75.9106928,"Beaver Meadows Police Station, Broad Street, Beaver Meadows, Carbon County, Pennsylvania, 18216, United States"
"Adams Township Police",40.3043529,-78.7574747,"Adams Township Police, Maxine Drive, Salix, Adams Township, Cambria County, Pennsylvania, 15952, United States"
"Oil City Police Department",41.4331152,-79.7079776,"Oil City Police Department, Seneca Street, Pollock Hill, Oil City, Venango County, Pennsylvania, 16301, United States"
"Police Station",40.7862741,-75.8083262,"2175, Blakeslee Boulevard Drive West, Normal Square, Lehighton, Carbon County, Pennsylvania, 18235, United States"
